2010-03-14,17.55
2010-03-26,17.55
2010-04-17,17.53
2010-05-15,16.65
2010-05-21,14.62
2010-05-27,15.14
2010-07-16,4.86
2010-07-19,4.652
2010-10-08,2.738
2010-10-16,4.509
2010-10-21,4.454
2010-11-01,3.684
2010-11-27,3.684
