2010-03-14,0.6111
2010-03-26,0.5936
2010-04-17,0.5936
2010-05-15,0.6447
2010-05-21,0.6447
2010-05-27,0.6447
2010-07-16,0.7807
2010-10-08,0.7558
2010-10-16,0.7558
2010-10-21,0.6207
2010-11-27,0.5416
